Load
BusNum,BusName,ID,MW,SMW,Mvar,SMvar,AreaName
131164,PEOTONE 1 1,D,2.00,2.00,1.00,1.000,IL
131165,PEOTONE 2 1,D,2.70,2.70,0.30,0.300,IL
131168,RICHTON PARK 1 3,D,11.50,11.50,0.50,0.500,IL
131169,RICHTON PARK 2 1,D,4.70,4.70,1.40,1.400,IL
131170,RICHTON PARK 3 1,D,9.70,9.70,2.70,2.700,IL
131171,SOUTH HOLLAND 3 1,D,6.10,6.10,2.70,2.700,IL
131172,SOUTH HOLLAND 4 1,D,5.10,5.10,1.30,1.300,IL
131173,STEGER 1 1,D,4.10,4.10,1.10,1.100,IL
131174,STEGER 2 1,D,6.60,6.60,2.50,2.500,IL
131175,TINLEY PARK 1 1,D,10.00,10.00,2.50,2.500,IL
131178,TINLEY PARK 2 3,D,21.40,21.40,4.40,4.400,IL
131179,TINLEY PARK 3 1,D,11.50,11.50,6.90,6.900,IL
131180,TINLEY PARK 4 1,D,9.90,9.90,3.10,3.100,IL
131181,COUNTRY CLUB HILLS 1 1,D,3.70,3.70,0.20,0.200,IL
131182,COUNTRY CLUB HILLS 2 1,D,9.60,9.60,2.50,2.500,IL
131183,WILMINGTON 1 1,D,6.20,6.20,1.00,1.000,IL
131184,WILMINGTON 2 1,D,4.60,4.60,0.60,0.600,IL
131185,WILMINGTON 3 1,D,7.00,7.00,2.30,2.300,IL
131186,WORTH 1,D,7.50,7.50,4.40,4.400,IL
131187,UNIVERSITY PARK 1,D,2.90,2.90,0.80,0.800,IL
131188,TINLEY PARK 5 1,D,7.30,7.30,1.20,1.200,IL
131189,TINLEY PARK 6 1,D,6.70,6.70,3.40,3.400,IL
131190,TINLEY PARK 7 1,D,8.10,8.10,2.60,2.600,IL
131191,TINLEY PARK 8 1,D,8.20,8.20,3.10,3.100,IL
131192,BOLINGBROOK 6 1,D,6.20,6.20,0.40,0.400,IL
131193,BOLINGBROOK 7 1,D,5.40,5.40,1.00,1.000,IL
131194,BOLINGBROOK 8 1,D,5.60,5.60,1.20,1.200,IL
131195,HOMER GLEN 1 1,D,5.90,5.90,1.20,1.200,IL
131198,HOMER GLEN 2 3,D,6.30,6.30,1.60,1.600,IL
131199,HOMER GLEN 3 1,D,6.00,6.00,1.00,1.000,IL
131200,SUMMIT ARGO 1,D,4.70,4.70,0.40,0.400,IL
131201,AURORA 11 1,D,6.60,6.60,2.60,2.600,IL
131202,AURORA 12 1,D,6.10,6.10,1.00,1.000,IL
131203,AURORA 13 1,D,6.80,6.80,1.30,1.300,IL
131204,AURORA 14 1,D,5.90,5.90,0.70,0.700,IL
131205,AURORA 15 1,D,9.30,9.30,5.00,5.000,IL
131206,AURORA 16 1,D,4.90,4.90,0.90,0.900,IL
131207,AURORA 17 1,D,9.60,9.60,2.90,2.900,IL
131208,AURORA 18 1,D,11.80,11.80,1.90,1.900,IL
131210,AURORA 19 2,D,16.30,16.30,2.50,2.500,IL
131211,AURORA 20 1,D,10.40,10.40,3.20,3.200,IL
131212,AURORA 21 1,D,15.50,15.50,3.30,3.300,IL
131214,AURORA 22 2,D,13.60,13.60,3.30,3.300,IL
131215,AURORA 23 1,D,14.50,14.50,5.80,5.800,IL
131217,AURORA 24 2,D,15.10,15.10,6.20,6.200,IL
131218,AURORA 25 1,D,15.20,15.20,1.00,1.000,IL
131219,AURORA 26 1,D,14.00,14.00,3.50,3.500,IL
131220,AURORA 27 1,D,11.50,11.50,4.90,4.900,IL
131221,AURORA 28 1,D,11.30,11.30,1.30,1.300,IL
131223,AURORA 29 2,D,22.30,22.30,4.10,4.100,IL
131225,AURORA 30 2,D,11.50,11.50,3.80,3.800,IL
131226,AURORA 31 1,D,13.00,13.00,5.30,5.300,IL
131229,BATAVIA 1 3,D,7.40,7.40,2.00,2.000,IL
131230,BATAVIA 2 1,D,7.90,7.90,2.70,2.700,IL
131231,BATAVIA 3 1,D,9.00,9.00,0.90,0.900,IL
131232,BATAVIA 4 1,D,9.00,9.00,6.50,6.500,IL
131233,BROOKFIELD 8 1,D,5.90,5.90,1.40,1.400,IL
131234,DOWNERS GROVE 1 1,D,8.00,8.00,1.10,1.100,IL
131235,DOWNERS GROVE 2 1,D,7.10,7.10,1.90,1.900,IL
131236,DOWNERS GROVE 3 1,D,6.70,6.70,1.10,1.100,IL
131237,DOWNERS GROVE 4 1,D,7.10,7.10,1.50,1.500,IL
131240,DOWNERS GROVE 5 3,D,16.30,16.30,1.50,1.500,IL
131241,DOWNERS GROVE 6 1,D,7.50,7.50,0.30,0.300,IL
131242,DOWNERS GROVE 7 1,D,7.40,7.40,1.80,1.800,IL
131243,WOODRIDGE 1 1,D,9.70,9.70,2.10,2.100,IL
131244,WOODRIDGE 2 1,D,8.20,8.20,2.20,2.200,IL
131245,WOODRIDGE 3 1,D,8.10,8.10,2.60,2.600,IL
131246,WOODRIDGE 4 1,D,12.50,12.50,2.20,2.200,IL
131247,EARLVILLE 1 1,D,3.70,3.70,1.70,1.700,IL
131248,EARLVILLE 2 1,D,2.50,2.50,0.70,0.700,IL
131249,HINCKLEY 2 1,D,1.50,1.50,0.80,0.800,IL
131250,HINCKLEY 3 1,D,1.70,1.70,0.40,0.400,IL
131251,HINSDALE 1,D,5.10,5.10,1.10,1.100,IL
131252,OAK BROOK 1,D,3.60,3.60,1.20,1.200,IL
131253,LA GRANGE 1 1,D,15.30,15.30,8.70,8.700,IL
131254,LA GRANGE 2 1,D,17.30,17.30,7.00,7.000,IL
131255,LA GRANGE 3 1,D,9.10,9.10,1.90,1.900,IL
131256,LA GRANGE 4 1,D,10.10,10.10,4.30,4.300,IL
131258,LA GRANGE PARK 1 2,D,10.30,10.30,5.70,5.700,IL
131259,LA GRANGE PARK 2 1,D,4.10,4.10,0.10,0.100,IL
131260,LA GRANGE PARK 3 1,D,4.80,4.80,1.80,1.800,IL
131262,WILLOWBROOK 1 2,D,13.90,13.90,3.80,3.800,IL
131263,WILLOWBROOK 2 1,D,10.10,10.10,1.60,1.600,IL
131264,WILLOWBROOK 3 1,D,6.50,6.50,0.90,0.900,IL
131265,WILLOWBROOK 4 1,D,7.70,7.70,2.00,2.000,IL
131266,LELAND 1 1,D,1.00,1.00,0.20,0.200,IL
131268,LISLE 1 2,D,10.20,10.20,1.60,1.600,IL
131269,LISLE 2 1,D,7.90,7.90,2.00,2.000,IL
131272,LISLE 3 3,D,11.40,11.40,1.70,1.700,IL
131273,LYONS 4 1,D,4.60,4.60,0.50,0.500,IL
131274,MONTGOMERY 13 1,D,6.90,6.90,1.60,1.600,IL
131275,MONTGOMERY 14 1,D,7.10,7.10,0.80,0.800,IL
131276,MONTGOMERY 15 1,D,7.60,7.60,0.70,0.700,IL
131277,NAPERVILLE 1 1,D,11.70,11.70,8.20,8.200,IL
131278,NAPERVILLE 2 1,D,12.00,12.00,4.70,4.700,IL
131279,NAPERVILLE 3 1,D,12.90,12.90,3.40,3.400,IL
131280,NAPERVILLE 4 1,D,11.80,11.80,2.50,2.500,IL
131281,NEWARK 5 1,D,2.80,2.80,1.80,1.800,IL
131282,NORTH AURORA 1 1,D,4.90,4.90,1.00,1.000,IL
131283,NORTH AURORA 2 1,D,5.60,5.60,0.90,0.900,IL
131284,NORTH AURORA 3 1,D,4.90,4.90,0.90,0.900,IL
131285,OSWEGO 1 1,D,10.20,10.20,1.50,1.500,IL
131288,OSWEGO 2 3,D,11.50,11.50,6.30,6.300,IL
131291,OSWEGO 3 3,D,10.20,10.20,2.60,2.600,IL
131292,OSWEGO 4 1,D,9.40,9.40,1.90,1.900,IL
131293,PLAINFIELD 6 1,D,7.60,7.60,0.90,0.900,IL
131295,PLAINFIELD 7 2,D,12.70,12.70,2.60,2.600,IL
131296,PLAINFIELD 8 1,D,6.90,6.90,2.80,2.800,IL
131297,PLAINFIELD 9 1,D,7.60,7.60,2.70,2.700,IL
131298,PLANO 1 1,D,4.90,4.90,0.80,0.800,IL
131299,PLANO 2 1,D,4.40,4.40,1.20,1.200,IL
131302,PLANO 3 3,D,7.10,7.10,2.00,2.000,IL
131303,RIVERSIDE 1 1,D,4.10,4.10,0.60,0.600,IL
131304,SANDWICH 1 1,D,4.80,4.80,1.30,1.300,IL
131307,SANDWICH 2 3,D,4.30,4.30,1.00,1.000,IL
131308,SANDWICH 3 1,D,4.60,4.60,1.80,1.800,IL
131309,SHABBONA 1,D,1.50,1.50,0.60,0.600,IL
131310,SHERIDAN 1 1,D,3.00,3.00,1.10,1.100,IL
131311,SHERIDAN 2 1,D,2.60,2.60,1.40,1.400,IL
131312,SHERIDAN 3 1,D,2.30,2.30,0.30,0.300,IL
131313,SOMONAUK 1,D,2.40,2.40,0.40,0.400,IL
131314,SUGAR GROVE 1 1,D,4.40,4.40,0.50,0.500,IL
131315,SUGAR GROVE 2 1,D,6.30,6.30,0.50,0.500,IL
131316,SUGAR GROVE 3 1,D,4.30,4.30,1.50,1.500,IL
131317,WARRENVILLE 1,D,5.60,5.60,0.60,0.600,IL
131318,WATERMAN 1,D,1.20,1.20,0.40,0.400,IL
131319,WESTERN SPRINGS 1 1,D,5.10,5.10,1.20,1.200,IL
131320,WESTERN SPRINGS 2 1,D,4.70,4.70,1.10,1.100,IL
131321,WESTMONT 1 1,D,13.00,13.00,5.90,5.900,IL
131322,WESTMONT 2 1,D,15.70,15.70,3.30,3.300,IL
131323,WESTMONT 3 1,D,6.70,6.70,1.50,1.500,IL
131326,YORKVILLE 1 3,D,6.90,6.90,1.50,1.500,IL
131327,YORKVILLE 2 1,D,6.20,6.20,1.40,1.400,IL
131328,YORKVILLE 3 1,D,5.80,5.80,1.80,1.800,IL
131329,YORKVILLE 4 1,D,6.60,6.60,1.90,1.900,IL
131330,DARIEN 1 1,D,6.10,6.10,1.60,1.600,IL
131331,DARIEN 2 1,D,8.50,8.50,2.50,2.500,IL
131332,NAPERVILLE 5 1,D,9.70,9.70,3.20,3.200,IL
131335,NAPERVILLE 6 3,D,9.80,9.80,3.80,3.800,IL
131336,NAPERVILLE 7 1,D,10.60,10.60,2.20,2.200,IL
131337,NAPERVILLE 8 1,D,10.70,10.70,4.60,4.600,IL
131338,NAPERVILLE 9 1,D,12.00,12.00,2.60,2.600,IL
131339,NAPERVILLE 10 1,D,11.50,11.50,4.20,4.200,IL
131340,NAPERVILLE 11 1,D,16.20,16.20,9.10,9.100,IL
131342,NAPERVILLE 12 2,D,11.80,11.80,3.20,3.200,IL
131343,NAPERVILLE 13 1,D,12.30,12.30,5.20,5.200,IL
131345,NAPERVILLE 14 2,D,12.30,12.30,5.30,5.300,IL
131347,NAPERVILLE 15 2,D,30.50,30.50,7.60,7.600,IL
131348,NAPERVILLE 16 1,D,12.60,12.60,3.00,3.000,IL
131349,PLAINFIELD 10 1,D,6.00,6.00,4.90,4.900,IL
131350,PLAINFIELD 11 1,D,5.60,5.60,1.90,1.900,IL
131351,PLAINFIELD 12 1,D,5.90,5.90,1.70,1.700,IL
131352,PLAINFIELD 13 1,D,6.40,6.40,0.30,0.300,IL
131353,PLAINFIELD 14 1,D,9.40,9.40,1.40,1.400,IL
131355,PLAINFIELD 15 2,D,11.30,11.30,7.00,7.000,IL
131356,PLAINFIELD 16 1,D,10.80,10.80,1.60,1.600,IL
131357,PLAINFIELD 17 1,D,10.10,10.10,1.20,1.200,IL
131359,PLAINFIELD 18 2,D,15.90,15.90,2.10,2.100,IL
131360,CHICAGO 1 1,D,4.60,4.60,1.00,1.000,IL
131361,CHICAGO 2 1,D,6.90,6.90,2.00,2.000,IL
131362,CHICAGO 3 1,D,7.40,7.40,2.30,2.300,IL
131363,CHICAGO 4 1,D,16.30,16.30,8.60,8.600,IL
131364,CHICAGO 5 1,D,14.50,14.50,7.90,7.900,IL
131366,CHICAGO 6 2,D,13.60,13.60,2.60,2.600,IL
131367,CHICAGO 7 1,D,18.80,18.80,7.80,7.800,IL
131369,CHICAGO 8 2,D,15.60,15.60,1.60,1.600,IL
131370,CHICAGO 9 1,D,14.80,14.80,1.70,1.700,IL
131371,CHICAGO 10 1,D,15.30,15.30,4.20,4.200,IL
131373,CHICAGO 11 2,D,23.70,23.70,11.40,11.400,IL
131374,CHICAGO 12 1,D,14.90,14.90,7.90,7.900,IL
131375,CHICAGO 13 1,D,11.70,11.70,1.60,1.600,IL
131376,CHICAGO 14 1,D,17.50,17.50,1.80,1.800,IL
131377,CHICAGO 15 1,D,10.80,10.80,7.40,7.400,IL
131378,CHICAGO 16 1,D,9.50,9.50,2.50,2.500,IL
131379,CHICAGO 17 1,D,18.90,18.90,3.20,3.200,IL
131381,CHICAGO 18 2,D,14.00,14.00,6.10,6.100,IL
131382,CHICAGO 19 1,D,14.70,14.70,2.80,2.800,IL
131383,CHICAGO 20 1,D,9.90,9.90,1.00,1.000,IL
131385,CHICAGO 21 2,D,21.50,21.50,2.70,2.700,IL
131386,CHICAGO 22 1,D,8.20,8.20,1.30,1.300,IL
131387,CHICAGO 23 1,D,12.10,12.10,6.10,6.100,IL
131388,CHICAGO 24 1,D,10.70,10.70,5.50,5.500,IL
131389,CHICAGO 25 1,D,18.00,18.00,10.40,10.400,IL
131390,CHICAGO 26 1,D,11.70,11.70,5.40,5.400,IL
131391,CHICAGO 27 1,D,22.70,22.70,7.20,7.200,IL
131392,CHICAGO 28 1,D,15.30,15.30,6.00,6.000,IL
131393,CHICAGO 29 1,D,16.90,16.90,3.50,3.500,IL
131394,CHICAGO 30 1,D,15.40,15.40,2.10,2.100,IL
131395,CHICAGO 31 1,D,12.80,12.80,4.20,4.200,IL
131396,CHICAGO 32 1,D,21.30,21.30,4.50,4.500,IL
131397,CHICAGO 33 1,D,24.40,24.40,5.00,5.000,IL
131398,CHICAGO 34 1,D,11.90,11.90,2.60,2.600,IL
131400,CHICAGO 35 2,D,10.60,10.60,1.80,1.800,IL
131401,CHICAGO 36 1,D,11.70,11.70,1.60,1.600,IL
131402,CHICAGO 37 1,D,11.00,11.00,3.60,3.600,IL
131403,CHICAGO 38 1,D,12.10,12.10,5.90,5.900,IL
131404,CHICAGO 39 1,D,16.20,16.20,3.70,3.700,IL
131406,CHICAGO 40 2,D,14.80,14.80,3.10,3.100,IL
131407,CHICAGO 41 1,D,15.30,15.30,1.50,1.500,IL
131409,CHICAGO 42 2,D,14.50,14.50,3.30,3.300,IL
131410,CHICAGO 43 1,D,16.50,16.50,5.40,5.400,IL
131411,CHICAGO 44 1,D,14.10,14.10,2.30,2.300,IL
131412,CHICAGO 45 1,D,16.60,16.60,4.70,4.700,IL
131414,CHICAGO 46 2,D,34.10,34.10,8.80,8.800,IL
131415,CHICAGO 47 1,D,16.80,16.80,6.30,6.300,IL
131416,CHICAGO 48 1,D,17.40,17.40,4.80,4.800,IL
131418,CHICAGO 49 2,D,33.60,33.60,9.70,9.700,IL
131423,CHICAGO 50 3,D,16.90,16.90,4.00,4.000,IL
131424,CHICAGO 51 1,D,13.80,13.80,7.70,7.700,IL
131425,CHICAGO 52 1,D,14.80,14.80,1.40,1.400,IL
131426,CHICAGO 53 1,D,12.30,12.30,5.30,5.300,IL
131427,CHICAGO 54 1,D,13.30,13.30,0.90,0.900,IL
131428,CHICAGO 55 1,D,15.70,15.70,0.70,0.700,IL
131429,CHICAGO 56 1,D,14.80,14.80,1.80,1.800,IL
131430,CHICAGO 57 1,D,18.40,18.40,5.80,5.800,IL
131431,CHICAGO 58 1,D,22.90,22.90,8.00,8.000,IL
131433,CHICAGO 59 2,D,27.60,27.60,17.80,17.800,IL
131434,CHICAGO 60 1,D,20.60,20.60,1.40,1.400,IL
131435,CHICAGO 61 1,D,26.50,26.50,8.30,8.300,IL
131436,CHICAGO 62 1,D,9.30,9.30,0.40,0.400,IL
131437,CHICAGO 63 1,D,9.10,9.10,3.00,3.000,IL
131438,CHICAGO 64 1,D,9.90,9.90,5.20,5.200,IL
131439,CHICAGO 65 1,D,10.00,10.00,4.40,4.400,IL
131440,CHICAGO 66 1,D,13.10,13.10,3.10,3.100,IL
131442,CHICAGO 67 2,D,12.30,12.30,3.20,3.200,IL
131444,CHICAGO 68 2,D,21.90,21.90,7.80,7.800,IL
131446,CHICAGO 69 2,D,18.20,18.20,7.30,7.300,IL
131448,CHICAGO 70 2,D,29.70,29.70,11.00,11.000,IL
131449,CHICAGO 71 1,D,16.90,16.90,6.70,6.700,IL
131451,CHICAGO 72 2,D,29.00,29.00,5.70,5.700,IL
131452,CHICAGO 73 1,D,13.80,13.80,2.80,2.800,IL
131453,CHICAGO 74 1,D,17.10,17.10,8.90,8.900,IL
131454,CHICAGO 75 1,D,15.20,15.20,13.00,13.000,IL
131455,CHICAGO 76 1,D,18.70,18.70,6.20,6.200,IL
131456,CHICAGO 77 1,D,10.50,10.50,2.70,2.700,IL
131457,CHICAGO 78 1,D,10.80,10.80,3.20,3.200,IL
131458,CHICAGO 79 1,D,20.90,20.90,3.80,3.800,IL
131459,CHICAGO 80 1,D,14.20,14.20,3.00,3.000,IL
131461,CHICAGO 81 2,D,15.20,15.20,1.40,1.400,IL
131462,CHICAGO 82 1,D,15.20,15.20,1.40,1.400,IL
131463,CHICAGO 83 1,D,27.50,27.50,3.70,3.700,IL
131465,CHICAGO 84 2,D,16.20,16.20,8.00,8.000,IL
131466,CHICAGO 85 1,D,11.60,11.60,1.80,1.800,IL
131467,CHICAGO 86 1,D,11.90,11.90,3.30,3.300,IL
131468,CHICAGO 87 1,D,12.70,12.70,3.30,3.300,IL
131469,CHICAGO 88 1,D,10.90,10.90,2.00,2.000,IL
131471,CHICAGO 89 2,D,14.90,14.90,3.10,3.100,IL
131472,CHICAGO 90 1,D,19.90,19.90,2.10,2.100,IL
131473,CHICAGO 91 1,D,18.40,18.40,4.50,4.500,IL
131474,CHICAGO 92 1,D,28.60,28.60,16.50,16.500,IL
131476,CHICAGO 93 2,D,26.10,26.10,13.40,13.400,IL
131477,CHICAGO 94 1,D,18.00,18.00,3.80,3.800,IL
131478,CHICAGO 95 1,D,22.00,22.00,7.50,7.500,IL
131480,CHICAGO 96 2,D,37.50,37.50,3.20,3.200,IL
131483,CHICAGO 97 1,D,14.20,14.20,4.80,4.800,IL
131484,CHICAGO 98 1,D,16.70,16.70,6.00,6.000,IL
131485,CHICAGO 99 1,D,29.30,29.30,6.10,6.100,IL
131487,CHICAGO 100 2,D,18.80,18.80,1.90,1.900,IL
131491,CHICAGO 101 2,D,10.60,10.60,8.00,8.000,IL
131492,CHICAGO 102 1,D,11.60,11.60,0.70,0.700,IL
131493,CHICAGO 103 1,D,12.70,12.70,4.50,4.500,IL
131494,CHICAGO 104 1,D,13.60,13.60,5.40,5.400,IL
131495,CHICAGO 105 1,D,13.00,13.00,3.90,3.900,IL
131496,CHICAGO 106 1,D,13.50,13.50,3.70,3.700,IL
131497,CHICAGO 107 1,D,8.90,8.90,2.90,2.900,IL
131498,CHICAGO 108 1,D,8.80,8.80,4.40,4.400,IL
131499,CHICAGO 109 1,D,14.10,14.10,0.90,0.900,IL
131500,CHICAGO 110 1,D,19.00,19.00,3.30,3.300,IL
131501,CHICAGO 111 1,D,18.90,18.90,5.40,5.400,IL
131503,CHICAGO 112 2,D,16.80,16.80,0.90,0.900,IL
131505,CHICAGO 113 2,D,17.30,17.30,3.70,3.700,IL
131506,CHICAGO 114 1,D,18.00,18.00,4.70,4.700,IL
131507,CHICAGO 115 1,D,19.80,19.80,11.10,11.100,IL
131508,CHICAGO 116 1,D,4.30,4.30,1.20,1.200,IL
131509,CHICAGO 117 1,D,5.30,5.30,2.10,2.100,IL
131511,CHICAGO 119 2,D,17.30,17.30,6.50,6.500,IL
131512,CHICAGO 120 1,D,18.40,18.40,5.90,5.900,IL
131513,CHICAGO 121 1,D,30.80,30.80,5.00,5.000,IL
131515,CHICAGO 122 2,D,16.70,16.70,9.00,9.000,IL
131516,CHICAGO 123 1,D,17.70,17.70,2.40,2.400,IL
131517,CHICAGO 124 1,D,11.00,11.00,2.10,2.100,IL
131518,CHICAGO 125 1,D,15.60,15.60,5.10,5.100,IL
131519,CHICAGO 126 1,D,10.60,10.60,1.70,1.700,IL
131520,CHICAGO 127 1,D,16.00,16.00,6.80,6.800,IL
131522,CHICAGO 128 2,D,34.30,34.30,7.50,7.500,IL
131523,CHICAGO 129 1,D,11.50,11.50,7.90,7.900,IL
131524,CHICAGO 130 1,D,11.00,11.00,1.50,1.500,IL
131525,CHICAGO 131 1,D,12.00,12.00,5.70,5.700,IL
131526,CHICAGO 132 1,D,19.30,19.30,12.80,12.800,IL
131527,CHICAGO 133 1,D,17.60,17.60,6.40,6.400,IL
131528,CHICAGO 134 1,D,15.20,15.20,2.20,2.200,IL
131529,CHICAGO 135 1,D,12.80,12.80,1.80,1.800,IL
131530,CHICAGO 136 1,D,17.10,17.10,3.70,3.700,IL
131531,CHICAGO 137 1,D,19.90,19.90,1.40,1.400,IL
131532,CHICAGO 138 1,D,16.80,16.80,3.10,3.100,IL
131533,CHICAGO 139 1,D,17.30,17.30,3.30,3.300,IL
131534,CHICAGO 140 1,D,22.80,22.80,3.60,3.600,IL
131535,CHICAGO 141 1,D,16.40,16.40,5.00,5.000,IL
131536,CHICAGO 142 1,D,14.50,14.50,6.80,6.800,IL
131539,CHICAGO 143 3,D,16.20,16.20,4.60,4.600,IL
131540,CHICAGO 144 1,D,14.90,14.90,2.50,2.500,IL
131541,CHICAGO 145 1,D,14.00,14.00,1.30,1.300,IL
131542,CHICAGO 146 1,D,14.40,14.40,3.50,3.500,IL
131543,CHICAGO 147 1,D,16.70,16.70,3.90,3.900,IL
131544,CHICAGO 148 1,D,24.20,24.20,6.20,6.200,IL
131545,CHICAGO 149 1,D,15.50,15.50,3.00,3.000,IL
131547,CHICAGO 150 2,D,22.50,22.50,5.10,5.100,IL
131548,CHICAGO 151 1,D,14.10,14.10,1.60,1.600,IL
131549,CHICAGO 152 1,D,16.10,16.10,2.50,2.500,IL
131550,CHICAGO 153 1,D,10.10,10.10,5.30,5.300,IL
131551,CHICAGO 154 1,D,10.40,10.40,0.80,0.800,IL
131552,CHICAGO 155 1,D,11.10,11.10,1.20,1.200,IL
131553,CHICAGO 156 1,D,10.20,10.20,1.20,1.200,IL
131554,CHICAGO 157 1,D,11.00,11.00,4.10,4.100,IL
131555,CHICAGO 158 1,D,9.70,9.70,3.10,3.100,IL
131556,CHICAGO 159 1,D,12.60,12.60,0.80,0.800,IL
131557,CHICAGO 160 1,D,12.20,12.20,3.20,3.200,IL
131558,CHICAGO 161 1,D,11.40,11.40,4.30,4.300,IL
131559,CHICAGO 162 1,D,10.00,10.00,1.10,1.100,IL
131560,CHICAGO 163 1,D,11.10,11.10,3.60,3.600,IL
131561,CHICAGO 164 1,D,8.30,8.30,2.80,2.800,IL
131562,CHICAGO 165 1,D,7.50,7.50,0.80,0.800,IL
131563,CHICAGO 166 1,D,7.80,7.80,1.40,1.400,IL
131565,CHICAGO 167 2,D,23.70,23.70,9.60,9.600,IL
131568,CHICAGO 168 1,D,17.00,17.00,6.40,6.400,IL
131569,CHICAGO 169 1,D,15.50,15.50,2.10,2.100,IL
131570,CHICAGO 170 1,D,14.80,14.80,1.60,1.600,IL
131572,CHICAGO 171 2,D,25.00,25.00,11.60,11.600,IL
131574,CHICAGO 172 2,D,32.70,32.70,5.00,5.000,IL
131575,CHICAGO 174 1,D,11.70,11.70,2.60,2.600,IL
131576,CHICAGO 175 1,D,9.70,9.70,2.40,2.400,IL
131578,CHICAGO 176 2,D,18.30,18.30,0.80,0.800,IL
131580,CHICAGO 177 2,D,13.00,13.00,2.50,2.500,IL
131581,CHICAGO 178 1,D,24.00,24.00,4.30,4.300,IL
131582,CHICAGO 179 1,D,13.80,13.80,6.70,6.700,IL
131583,CHICAGO 180 1,D,16.60,16.60,2.50,2.500,IL
131584,CHICAGO 181 1,D,12.20,12.20,1.60,1.600,IL
131585,CHICAGO 182 1,D,12.80,12.80,4.70,4.700,IL
131586,CHICAGO 183 1,D,9.20,9.20,1.60,1.600,IL
131587,CHICAGO 184 1,D,8.40,8.40,0.60,0.600,IL
131588,CHICAGO 185 1,D,7.40,7.40,1.90,1.900,IL
131589,CHICAGO 186 1,D,5.40,5.40,0.40,0.400,IL
131590,CHICAGO 187 1,D,9.00,9.00,2.70,2.700,IL
131591,CHICAGO 188 1,D,8.50,8.50,0.50,0.500,IL
131594,CHICAGO 189 3,D,20.60,20.60,6.60,6.600,IL
131595,CHICAGO 190 1,D,7.10,7.10,0.70,0.700,IL
131596,CHICAGO 191 1,D,15.70,15.70,1.00,1.000,IL
131597,CHICAGO 192 1,D,8.30,8.30,2.50,2.500,IL
131598,CHICAGO 193 1,D,11.60,11.60,2.30,2.300,IL
131599,CHICAGO 194 1,D,7.60,7.60,1.30,1.300,IL
131600,CHICAGO 195 1,D,15.40,15.40,5.80,5.800,IL
131602,CHICAGO 196 2,D,27.20,27.20,6.30,6.300,IL
131603,CHICAGO 197 1,D,13.90,13.90,3.50,3.500,IL
131604,CHICAGO 198 1,D,16.20,16.20,2.20,2.200,IL
131605,CHICAGO 199 1,D,12.00,12.00,5.50,5.500,IL
131606,CHICAGO 200 1,D,19.10,19.10,2.20,2.200,IL
131608,CHICAGO 201 2,D,21.90,21.90,8.00,8.000,IL
131609,CHICAGO 202 1,D,10.40,10.40,3.20,3.200,IL
131610,CHICAGO 203 1,D,13.10,13.10,4.10,4.100,IL
131611,HARWOOD HEIGHTS 1 1,D,6.20,6.20,1.10,1.100,IL
131612,HARWOOD HEIGHTS 2 1,D,6.50,6.50,1.00,1.000,IL
131613,HARWOOD HEIGHTS 3 1,D,7.50,7.50,1.90,1.900,IL
131614,ELMWOOD PARK 1 1,D,11.40,11.40,5.20,5.200,IL
131615,ELMWOOD PARK 2 1,D,11.70,11.70,4.50,4.500,IL
131616,ELMWOOD PARK 3 1,D,14.40,14.40,3.00,3.000,IL
131617,ELMWOOD PARK 4 1,D,12.80,12.80,0.90,0.900,IL
131618,LINCOLNWOOD 1 1,D,4.10,4.10,1.50,1.500,IL
131619,LINCOLNWOOD 2 1,D,5.40,5.40,2.20,2.200,IL
131620,NILES 5 1,D,9.40,9.40,4.00,4.000,IL
131621,NILES 6 1,D,8.70,8.70,1.90,1.900,IL
131622,NILES 7 1,D,8.40,8.40,3.40,3.400,IL
131623,ALSIP 1 1,D,5.00,5.00,1.80,1.800,IL
131624,ALSIP 2 1,D,7.50,7.50,1.70,1.700,IL
131625,ALSIP 3 1,D,11.60,11.60,1.00,1.000,IL
131626,ALSIP 4 1,D,8.00,8.00,1.00,1.000,IL
131627,CICERO 4 1,D,18.50,18.50,5.60,5.600,IL
131628,CICERO 5 1,D,14.30,14.30,3.40,3.400,IL
131629,CICERO 6 1,D,26.90,26.90,4.40,4.400,IL
131630,CICERO 7 1,D,26.20,26.20,2.90,2.900,IL
131631,CICERO 8 1,D,16.20,16.20,5.20,5.200,IL
131632,EVERGREEN PARK 2 1,D,5.30,5.30,0.60,0.600,IL
131633,RIVERDALE 2 1,D,8.80,8.80,2.10,2.100,IL
131634,RIVERDALE 3 1,D,13.70,13.70,3.50,3.500,IL
131636,RIVERDALE 4 2,D,16.10,16.10,8.90,8.900,IL
131637,KANKAKEE 1 1,D,9.90,9.90,3.00,3.000,IL
131640,KANKAKEE 2 3,D,11.40,11.40,0.70,0.700,IL
131643,KANKAKEE 3 1,D,11.70,11.70,2.80,2.800,IL
131646,KANKAKEE 4 3,D,11.50,11.50,1.40,1.400,IL
131647,BONFIELD 1,D,1.00,1.00,0.20,0.200,IL
131650,BOURBONNAIS 1 3,D,7.90,7.90,2.80,2.800,IL
131651,BOURBONNAIS 2 1,D,8.20,8.20,1.90,1.900,IL
131652,BOURBONNAIS 3 1,D,8.70,8.70,2.20,2.200,IL
131653,BOURBONNAIS 4 1,D,7.60,7.60,0.70,0.700,IL
